1;SMJER IZ BIJELO BRDO ZA OSIJEK
115;ÈEPIN KRALJA TOMISLAVA 3;45.52336223;18.57650934
116;ÈEPIN OSJEÈKA 48 TREŠNJA;45.52488453;18.5829945
117;ÈEPIN OSJEÈKA 132;45.52612378;18.59050086
118;LIVANA OMLADINSKA 121;45.52910461;18.6088986
119;LIVANA OMLADINSKA 57;45.53024591;18.6155857
120;SV. LEOPOLDA BOGDANA MANDIÆA 219 TOMAN;45.53193753;18.6257053
121;SV. LEOPOLDA BOGDANA MANDIÆA 167 CRKVA;45.53498926;18.6339945
122;SV. LEOPOLDA BOGDANA MANDIÆA ZRAÈNA LUKA;45.54171011;18.64891612
123;SV. LEOPOLDA BOGDANA MANDIÆA ARIŠA;45.54386;18.65394088
124;SV. LEOPOLDA BOGDANA MANDIÆA PANTURIST;45.54975463;18.66692303
125;ŽUPANIJSKA 47 ROTOR ISTOK;45.555152;18.67532768
126;HRVATSKE REPUBLIKE 23;45.55823699;18.67954395
127;GAJEV TRG JUG;45.55734218;18.68462959

129;SMJER IZ OSIJEK ZA ÈEPIN 3/4
130;GAJEV TRG SJEVER;45.55736383;18.68544548
131;HRVATSKE REPUBLIKE 18;45.55835446;18.67777919
132;ÐAKOVŠTINA ALIBI;45.55353991;18.67493107
133;SVETOG LEOPOLDA MANDIÆA GETRO;45.54957533;18.66633227
134;SVETOG LEOPOLDA MANDIÆA 170;45.5433518;18.6524181
135;SVETOG LEOPOLDA MANDIÆA ZRAÈNA LUKA;45.5404838;18.64580816
136;SVETOG LEOPOLDA MANDIÆA 238;45.53459236;18.63269289
137;SVETOG LEOPOLDA MANDIÆA 306 TOMAN;45.53185525;18.6244422
138;LIVANA OMLADINSKA 54;45.53039684;18.6161383
139;LIVANA OMLADINSKA 130;45.52871676;18.60740518
140;ÈEPIN OSJEÈKA 105;45.52573045;18.58917365
141;ÈEPIN OSJEÈKA 41;45.52495163;18.58299695
142;ÈEPIN KRALJA TOMISLAVA 2D;45.52282585;18.57530281
143;ÈEPIN KRALJA TOMISLAVA 50;45.51912445;18.57096283
144;ÈEPIN KRALJA TOMISLAVA 76;45.5157762;18.56955496
145;ÈEPIN KRALJA TOMISLAVA / RUÐER BOŠKOVIÆA;45.50820516;18.56604789
146;OKRETIŠTE OVÈARA;45.50366043;18.56125765
147;ÈEPIN KRALJA TOMISLAVA 135;45.50943449;18.56710899
148;ÈEPIN 4 KRALJA ZVONIMIRA IVANOVAÈKI PUT;45.52358308;18.57025534
149;ÈEPIN 4 KRALJA ZVONIMIRA TREŠNJA;45.52334103;18.56522301
150;ÈEPIN 4 KRALJA ZVONIMIRA 176;45.52133018;18.55659741
151;ÈEPIN 4 KRALJA ZVONIMIRA 210;45.51914083;18.55299162
152;ÈEPIN 4 KRALJA ZVONIMIRA 238;45.51693062;18.54841901
153;ÈEPIN 4 KRALJA ZVONIMIRA OKRETIŠTE;45.51399889;18.54278338

155;SMJER IZ GAJEV TRG ZA JUG II
156;GAJEV TRG JUG;45.55734218;18.68462959
157;VUKOVARSKA 22 ZAGREBAÈKA JUG;45.55682724;18.68757163
158;VUKOVARSKA 74 DRVLJANIK;45.55477219;18.69632293
159;VUKOVARSKA 142 CAMPUS;45.55447107;18.70309649
160;SVAÈIÆEVA 4 TRŽNICA;45.55181995;18.70513827
161;DIVALTOVA 118 ARBANAS;45.55030199;18.70682133
162;SRIJEMSKA BAKARSKA;45.54743357;18.71478292
163;OPATIJSKA KONZUM;45.54350945;18.71951302
164;UMAŠKA 15(DOMIC) ISTOK;45.54616464;18.72629472

166;SMJER IZ  JOSIPOVCA ZA OSIJEK
167;JOSIPOVAC MATIJE GUPCA INFO;45.58417938;18.57832867
168;JOSIPOVAC OSJECKA 117;45.58200319;18.58304557
169;JOSIPOVAC 57;45.57675738;18.58795202
170;JOSIPOVAC NOVA DALMACIJA 33;45.5737648;18.59761819
171;VIŠNJEVAC JELAÈIÆEVA 129;45.56863309;18.61337947
172;VIŠNJEVAC JELAÈIÆEVA 41;45.56579624;18.62283906
173;STROSSMYAEROVA OKRETIŠTE TRAMVAJA;45.56522086;18.63125737
174;KAPELSKA JUG;45.56335423;18.6367597
175;KOLODVORSKA 120;45.55887236;18.64762446
176;SLJEMENSKA / VIJENAC PETROVE GORE;45.55720555;18.65342706
177;SLJEMENSKA 5;45.55701632;18.66016801
178;GUNDULIÈEVA 99 / ROKOVA;45.55752361;18.66568564
179;GUNDULIÈEVA 51 / ANNA;45.55596094;18.67329707
180;HRVATSKE REPUBLIKE 23;45.55823699;18.67954395
181;GAJEV TRG JUG;45.55734218;18.68462959

183;SMJER IZ  OSIJEK ZA JOSIPOVAC
184;GAJEV TRG SJEVER;45.55736383;18.68544548
185;HRVATSKE REPUBLIKE 18;45.55835446;18.67777919
186;GUNDULIÈEVA 92;45.5559397;18.67325083
187;GUNDULIÈEVA 170 / ROKOVA;45.55733632;18.66685855
188;SLJEMENSKA 8A VODOVOD;45.55702143;18.66018284
189;SLJEMENSKA / VIJENAC PETROVE GORE SJEVER;45.55742946;18.65275912
190;KOLODVORSKA 129;45.55993638;18.64772397
191;KAPELSKA SJEVER
192;VIŠNJEVAC JELAÈIÆEVA 2;45.56513813;18.6303556
193;VIŠNJEVAC JELAÈIÆEVA 52;45.5657372;18.62230812
194;VIŠNJEVAC JELAÈIÆEVA 158;45.56896825;18.61269924
